Date Planted,Plant ID,Soil ID,Soil,Species ID,Measure Date,Survival (Yes=1),Leaf Count,Height,Height of First Petiole,Length of biggest leaf,Introduction.Field,Present in plot,Plot ID,Row,Number of plant in row,Plot Measure Date,L.c,H,H.Petiole,LBL
1/26/2017,1,22C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,2,22C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,3,41C,C,QUAL,3/24/2017,1,4,8.1,7.6,7.9,4/19/2017,1,C1,1,9,05/07/2017,4,8.1,7.6,9.4
1/26/2017,4,22C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,5,23C,C,QUAL,3/24/2017,1,4,12.6,12.3,5,4/19/2017,1,C1,3,1,05/07/2017,4,12.4,11.9,13.3
1/26/2017,6,31T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,7,33C,C,QUAL,3/24/2017,1,4,9.4,9,4.8,4/19/2017,1,C1,3,8,05/07/2017,4,8.6,8.2,10
1/26/2017,8,32CIR,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,9,11T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,10,33T,T,QUAL,3/24/2017,1,4,4.2,3.9,4,4/19/2017,1,C1,9,1,05/07/2017,3,5.2,5,5.9
1/26/2017,11,41C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,12,31T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,13,32CIR,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,14,22C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,15,24T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,16,33T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,17,11C,C,QUAL,3/24/2017,1,4,10,9.6,9.5,4/19/2017,1,C1,5,1,05/07/2017,4,10.9,10.5,9.9
1/26/2017,18,23T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,19,42C,C,QUAL,3/24/2017,1,5,11.7,10.5,10,4/19/2017,1,C1,5,5,05/07/2017,5,12.5,11.4,11.2
1/26/2017,20,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,21,21T,T,QUAL,3/24/2017,1,3,6.8,6.6,4.4,4/19/2017,1,R1,1,6,05/07/2017,3,6.5,6.1,9.1
1/26/2017,22,32CIR,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,23,22C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,24,41T,T,QUAL,3/24/2017,1,4,11.1,10.6,9.2,4/19/2017,1,R1,2,5,05/07/2017,4,11,10,10.5
1/26/2017,25,31T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,26,21C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,27,21C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,28,22C,C,QUAL,3/24/2017,1,5,9.5,9.2,4.2,4/19/2017,1,R1,3,2,05/07/2017,5,9.2,8.7,5.6
1/26/2017,29,33T,T,QUAL,3/24/2017,1,5,8.4,8,7.7,4/19/2017,1,R1,5,9,05/07/2017,5,8.1,7.4,10.1
1/26/2017,30,31T,T,QUAL,3/24/2017,1,3,10.2,10,12,4/19/2017,1,R1,6,4,05/07/2017,3,10.6,10,12.2
1/26/2017,31,22C,C,QUAL,3/24/2017,1,5,9.4,8.7,4.1,4/19/2017,1,R1,7,6,05/07/2017,5,10.2,9.2,9.7
1/26/2017,32,42C,C,QUAL,3/24/2017,1,5,6.9,6.5,1.8,4/19/2017,1,I1,1,2,05/07/2017,5,7.4,6.8,8.2
1/26/2017,33,41C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,34,21C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,35,23C,C,QUAL,3/24/2017,1,5,11.9,11.5,3.9,4/19/2017,1,I1,2,7,05/07/2017,5,11.9,11.4,12.5
1/26/2017,36,42T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,37,31C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,38,21C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,39,21C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,40,41C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,41,42T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,42,31C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,43,22C,C,QUAL,3/24/2017,1,4,8.5,7.9,5,4/19/2017,1,I1,3,7,05/07/2017,4,8.6,8,6.2
1/26/2017,44,22C,C,QUAL,3/24/2017,1,4,7.4,6.8,8.2,4/19/2017,1,I1,5,5,05/07/2017,5,7.6,7.1,9.1
1/26/2017,45,11T,T,QUAL,3/24/2017,1,4,8,6.9,8.1,4/19/2017,1,I1,5,7,05/07/2017,4,8.2,7,9.1
1/26/2017,46,41C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,47,23T,T,QUAL,3/24/2017,1,4,9,8.9,9.9,4/19/2017,1,I1,7,8,05/07/2017,4,9.3,9,10.2
1/26/2017,48,23C,C,QUAL,3/24/2017,1,3,8.4,7.9,7.2,4/19/2017,1,C2,1,1,05/06/2017,3,7.9,6.9,9.2
1/26/2017,49,31C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/26/2017,50,41T,T,QUAL,3/24/2017,1,4,12.1,11.9,10.6,4/19/2017,1,C2,3,6,05/06/2017,4,10,9.1,11.3
1/26/2017,51,22T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,52,11C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,53,21T,T,QUAL,3/24/2017,1,3,10.3,9.9,10.3,4/19/2017,1,C2,4,8,05/06/2017,3,10,9.2,12.4
1/28/2017,54,23T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,55,31T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,56,41T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,57,31T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,58,23C,C,QUAL,3/24/2017,1,4,7.2,6.8,5.4,4/19/2017,1,C2,5,6,05/06/2017,4,6,5.2,6.7
1/28/2017,59,11T,T,QUAL,3/24/2017,1,3,10.4,9.9,12.1,4/19/2017,1,C2,6,3,05/06/2017,4,11.7,10.6,12.4
1/28/2017,60,31T,T,QUAL,3/24/2017,1,2,9.9,9.5,12,4/19/2017,1,C2,8,1,05/06/2017,2,9.2,8.6,13
1/28/2017,61,31T,T,QUAL,3/24/2017,1,8,8,5.5,3.9,4/19/2017,1,R2,1,2,05/06/2017,8,8.9,7,8
1/28/2017,62,31C,C,QUAL,3/24/2017,1,6,13.3,12.4,4.7,4/19/2017,1,R2,2,3,05/06/2017,6,15,11.9,12
1/28/2017,62,31C,C,QUAL,3/24/2017,1,2,5.8,5.4,2.5,4/19/2017,1,R2,,,,2,6.8,6.5,8.5
1/28/2017,63,11CIR,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,,,,,,,
1/28/2017,64,41C,C,QUAL,3/24/2017,1,4,5.8,5.4,7,4/19/2017,1,R2,,,,,,,
1/28/2017,65,11CIR,C,QUAL,3/24/2017,1,4,11.3,11.1,9.5,4/19/2017,1,R2,6,6,05/06/2017,4,10.6,10.2,10
1/28/2017,66,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,67,21T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,68,11CIR,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,69,23C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,70,24T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,71,32C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,72,33TIR,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,73,21C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,74,32CIR,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,75,32TIR,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,76,33TIR,T,QUAL,3/24/2017,1,3,10.5,9.9,9.2,4/19/2017,1,R2,7,5,05/06/2017,3,9.1,8.2,9.3
1/28/2017,77,11CIR,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,78,33T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,79,11T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,80,22T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,81,24T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,82,21T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,83,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,84,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,85,24T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,86,33TIR,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,87,32C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,88,24T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,89,32TIR,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,90,33TIR,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,91,42T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,92,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,93,11CIR,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,94,31T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,95,24T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,96,24T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,97,33TIR,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,98,41C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,99,33C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,100,33C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,101,21T,T,QUAL,3/24/2017,1,1,1,0.8,0.3,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,102,21T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,103,24T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,104,11T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,105,21T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,106,42T,T,QUAL,3/24/2017,1,3,5.9,5.6,2.4,4/19/2017,1,I2,1,9,05/05/2017,3,7,7.6,11.2
1/28/2017,107,41T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,108,11T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,109,42T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,110,33T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,111,11C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,112,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,113,22T,T,QUAL,3/24/2017,1,3,9.9,9.5,8.8,4/19/2017,1,I2,2,7,05/05/2017,3,10.4,10,12.2
1/28/2017,114,23C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,115,11C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,116,21T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,117,23C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,118,22T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,119,11T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,120,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,121,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,122,22T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,123,33TIR,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,124,31C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,125,31T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,126,33T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,127,31C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,128,32C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,129,23T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,130,41T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,131,32T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,132,23C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,133,11CIR,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,134,11C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,135,21T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,136,23C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,137,22T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,138,21T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,139,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,140,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,141,33TIR,T,QUAL,3/24/2017,1,1,3.2,3.1,1,4/19/2017,1,FALSE,,,,,,,
1/28/2017,142,31C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,143,31T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,144,33T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,145,31C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,146,32C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,147,23T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,148,41T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/28/2017,149,32TIR,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,150,23C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,151,11CIR,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,152,11C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,153,11T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,154,42T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,155,32TIR,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,156,11T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,157,11T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,158,41T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,159,24T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,160,41C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,161,11T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,162,33C,C,QUAL,3/24/2017,1,3,6.8,6.5,3.6,4/19/2017,1,FALSE,,,,,,,
1/29/2017,163,33C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,164,33C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,165,42T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,166,42C,C,QUAL,3/24/2017,1,3,5.8,5.5,4.4,4/19/2017,1,I2,8,7,05/05/2017,3,7.8,7.6,13.1
1/29/2017,167,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,1,I2,5,6,05/05/2017,4,7.7,7,13.5
1/29/2017,168,31T,T,QUAL,3/24/2017,1,4,8.3,8.2,6.3,4/19/2017,1,I2,9,5,05/04/2017,4,9.7,8.9,11.4
1/29/2017,169,41C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,170,31T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,171,11T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,172,23C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,173,31C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,174,32CIR,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,175,32T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,176,33TIR,T,QUAL,3/24/2017,1,1,0.3,0.1,0.2,4/19/2017,1,I2,9,7,05/04/2017,4,9.7,8.5,9.7
1/29/2017,177,22C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,178,21C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,179,31C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,180,11C,C,QUAL,3/24/2017,1,2,5.4,5.2,6.9,4/19/2017,1,R2,9,2,05/06/2017,2,4.4,3.9,13.3
1/29/2017,181,11T,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,182,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,183,42C,C,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,184,33TIR,T,QUAL,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
1/29/2017,185,31T,T,QUAL,3/24/2017,1,3,9.2,9,8.9,4/19/2017,1,C3,1,4,05/04/2017,3,8.9,8.6,12.5
1/29/2017,186,31T,T,QUAL,3/24/2017,1,3,5.6,5.3,6.1,4/19/2017,1,C3,6,6,05/04/2017,3,5.4,5,10.6
1/29/2017,187,33C,C,QUAL,3/24/2017,1,4,11.6,10.9,11.6,4/19/2017,1,FALSE,,,,,,,
