Date Planted,Plant ID,Soil ID,Soil,Species ID,Measure Date,Survival (Yes=1),Leaf Count,Height,Height of First Petiole,Length of biggest leaf,Introduction.Field,Present in plot,Plot ID,Row,Number of plant in row,Plot Measure Date,L.c,H,H.Petiole,LBL
2/11/2017,330,33TIR,T,PRSE2,3/21/2017,1,4,5.1,3,5.7,4/19/2017,1,C3,2,3,05/04/2017,5,4.9,2.6,6.9
2/11/2017,330,33TIR,T,PRSE2,3/21/2017,1,5,5.8,2.8,5.4,4/19/2017,1,C3,2,5,05/04/2017,6,6,2.2,5.7
2/11/2017,330,33TIR,T,PRSE2,3/21/2017,1,5,6.4,2.4,2.7,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,330,33TIR,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,331,42T,T,PRSE2,3/21/2017,1,5,3.4,2.1,4.6,4/19/2017,1,C3,3,5,05/04/2017,5,2.9,1.6,5.3
2/11/2017,331,42T,T,PRSE2,3/21/2017,1,4,3.8,1.9,3.9,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,331,42T,T,PRSE2,3/21/2017,1,5,5,1.8,2.8,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,331,42T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,331,42T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,331,42T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,332,31T,T,PRSE2,3/21/2017,1,4,5.6,2,4.3,4/19/2017,1,C3,3,7,05/04/2017,6,4.6,0.7,4.7
2/11/2017,332,31T,T,PRSE2,3/21/2017,1,5,6.8,2.1,4.2,4/19/2017,1,C3,4,1,05/04/2017,5,6.9,3.4,5.3
2/11/2017,332,31T,T,PRSE2,3/21/2017,1,4,5.9,2.1,3.2,4/19/2017,1,C3,4,6,05/04/2017,6,4.9,1.2,5.5
2/11/2017,332,31T,T,PRSE2,3/21/2017,1,4,4.5,2.2,2.8,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,332,31T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,332,31T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,333,23C,C,PRSE2,3/21/2017,1,5,7.9,3.3,4.3,4/19/2017,1,C3,4,7,05/04/2017,5,4.6,3.1,2.7
2/11/2017,333,23C,C,PRSE2,3/21/2017,1,5,6.7,2.4,4.1,4/19/2017,1,C3,4,8,05/04/2017,4,5,2.9,5.1
2/11/2017,333,23C,C,PRSE2,3/21/2017,1,5,7,2.6,3.3,4/19/2017,1,C3,4,9,05/04/2017,6,6,1.6,5
2/11/2017,333,23C,C,PRSE2,3/21/2017,1,4,6,3.5,2.8,4/19/2017,1,C3,5,2,05/04/2017,6,6.9,1.5,5.5
2/11/2017,333,23C,C,PRSE2,3/21/2017,1,4,5.3,2.8,2.7,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,333,23C,C,PRSE2,3/21/2017,1,2,3,1.8,1.1,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,334,33TIR,T,PRSE2,3/21/2017,1,5,7.5,4,5.9,4/19/2017,1,C3,5,3,05/04/2017,5,6.6,3.1,5.6
2/11/2017,334,33TIR,T,PRSE2,3/21/2017,1,5,7.8,2.3,5.4,4/19/2017,1,C3,5,4,05/04/2017,5,7.2,1.9,6
2/11/2017,334,33TIR,T,PRSE2,3/21/2017,1,5,8.9,3.9,5,4/19/2017,1,C3,5,5,05/04/2017,7,6.9,1.4,6.2
2/11/2017,334,33TIR,T,PRSE2,3/21/2017,1,6,7,2,4.8,4/19/2017,1,C3,5,6,05/04/2017,3,4.9,4.5,3.7
2/11/2017,334,33TIR,T,PRSE2,3/21/2017,1,5,7.2,3.5,4.6,4/19/2017,1,C3,5,7,05/04/2017,6,7.2,3.7,6.3
2/11/2017,334,33TIR,T,PRSE2,3/21/2017,1,4,5.4,3.2,3.4,4/19/2017,1,C3,5,9,05/04/2017,6,6.2,2,4.6
2/11/2017,335,11CIR,C,PRSE2,3/21/2017,1,5,7.9,1.8,5,4/19/2017,1,C3,6,1,05/04/2017,5,5.9,7,5
2/11/2017,335,11CIR,C,PRSE2,3/21/2017,1,5,6.6,2.3,4.6,4/19/2017,1,C3,6,5,05/04/2017,5,6.4,1.5,5.5
2/11/2017,335,11CIR,C,PRSE2,3/21/2017,1,3,5.1,1.6,4.6,4/19/2017,1,C3,7,8,05/04/2017,5,8.7,5.2,5.3
2/11/2017,335,11CIR,C,PRSE2,3/21/2017,1,5,7.3,3.6,4.1,4/19/2017,1,C3,7,9,05/04/2017,5,6.9,3.2,4.6
2/11/2017,335,11CIR,C,PRSE2,3/21/2017,1,4,3.6,1.5,4.1,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,335,11CIR,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,336,11C,C,PRSE2,3/21/2017,1,5,6.7,2.2,4.6,4/19/2017,1,C3,7,2,05/04/2017,5,5.4,3.1,5
2/11/2017,336,11C,C,PRSE2,3/21/2017,1,4,7.6,2.7,4.4,4/19/2017,1,C3,7,4,05/04/2017,5,7,4.4,6.7
2/11/2017,336,11C,C,PRSE2,3/21/2017,1,3,3,2.5,1.7,4/19/2017,1,C3,7,5,05/04/2017,5,1,0.2,2.5
2/11/2017,336,11C,C,PRSE2,3/21/2017,1,2,2,1.9,1.1,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,336,11C,C,PRSE2,3/21/2017,1,2,1,1,1,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,336,11C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,337,32C,C,PRSE2,3/21/2017,1,5,4.2,1.9,4.1,4/19/2017,1,C3,8,2,05/04/2017,5,5.2,1.9,5.3
2/11/2017,337,32C,C,PRSE2,3/21/2017,1,6,6.2,1.9,4,4/19/2017,1,C3,8,5,05/04/2017,6,4.6,0.7,5.2
2/11/2017,337,32C,C,PRSE2,3/21/2017,1,6,6.7,3.6,3.6,4/19/2017,1,C3,8,6,05/04/2017,7,6.7,2,5
2/11/2017,337,32C,C,PRSE2,3/21/2017,1,5,5.6,1.3,3.5,4/19/2017,1,C3,8,8,05/04/2017,6,6.1,3,4.5
2/11/2017,337,32C,C,PRSE2,3/21/2017,1,4,4.7,2.4,2.5,4/19/2017,1,C3,9,6,05/04/2017,5,4.7,1.4,5.1
2/11/2017,337,32C,C,PRSE2,3/21/2017,1,4,4.7,2.4,2.3,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,338,22T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,338,22T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,338,22T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,338,22T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,338,22T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,338,22T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,339,41C,C,PRSE2,3/21/2017,1,5,6.9,3,5.2,4/19/2017,1,R3,1,1,05/04/2017,5,6.8,2.3,5.7
2/11/2017,339,41C,C,PRSE2,3/21/2017,1,4,4.6,2.6,4.1,4/19/2017,1,R3,1,4,05/04/2017,6,7.9,2,4.3
2/11/2017,339,41C,C,PRSE2,3/21/2017,1,5,6.9,2.9,3.9,4/19/2017,1,R3,1,7,05/04/2017,7,4.7,1.6,4.9
2/11/2017,339,41C,C,PRSE2,3/21/2017,1,5,4.6,1.6,2.6,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,339,41C,C,PRSE2,3/21/2017,1,2,1.4,1.3,0.4,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,339,41C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,340,41C,C,PRSE2,3/21/2017,1,5,6.3,2.7,5.3,4/19/2017,1,R3,1,1,05/04/2017,6,7,3,5.7
2/11/2017,340,41C,C,PRSE2,3/21/2017,1,7,8.3,3,3.7,4/19/2017,1,R3,1,3,05/04/2017,6,9,4.2,4.7
2/11/2017,340,41C,C,PRSE2,3/21/2017,1,5,7.6,3.4,3.2,4/19/2017,1,R3,2,6,05/04/2017,6,7.3,2.4,5.2
2/11/2017,340,41C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,340,41C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,340,41C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,341,22C,C,PRSE2,3/21/2017,1,5,5,2.1,5.3,4/19/2017,1,R3,2,8,05/04/2017,6,4.1,1.3,7.2
2/11/2017,341,22C,C,PRSE2,3/21/2017,1,5,7.7,3.1,4.7,4/19/2017,1,R3,3,1,05/04/2017,4,4.2,2.7,5
2/11/2017,341,22C,C,PRSE2,3/21/2017,1,6,5.6,0.7,4.5,4/19/2017,1,R3,3,2,05/04/2017,6,6.4,2,4.6
2/11/2017,341,22C,C,PRSE2,3/21/2017,1,4,7.5,3.6,3.9,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,341,22C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,341,22C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,342,41T,T,PRSE2,3/21/2017,1,6,5.6,2,5.5,4/19/2017,1,R3,4,2,05/04/2017,6,5.1,1.6,6
2/11/2017,342,41T,T,PRSE2,3/21/2017,1,5,7.5,2.6,4.5,4/19/2017,1,R3,4,3,05/04/2017,6,4.3,1.8,5.4
2/11/2017,342,41T,T,PRSE2,3/21/2017,1,6,5.6,2.4,4.4,4/19/2017,1,R3,4,6,05/04/2017,6,7.2,1.9,5
2/11/2017,342,41T,T,PRSE2,3/21/2017,1,4,5.3,2.5,3.1,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,342,41T,T,PRSE2,3/21/2017,1,4,4.4,2.2,2.4,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,342,41T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,343,41T,T,PRSE2,3/21/2017,1,5,6.4,3.1,5.1,4/19/2017,1,R3,8,6,05/04/2017,6,5.7,3,4.7
2/11/2017,343,41T,T,PRSE2,3/21/2017,1,6,6,1.8,4.5,4/19/2017,1,R3,8,7,05/04/2017,6,5.7,0.7,5.1
2/11/2017,343,41T,T,PRSE2,3/21/2017,1,4,6.9,2.5,4.4,4/19/2017,1,R3,9,3,05/04/2017,7,5.7,0.7,4.7
2/11/2017,343,41T,T,PRSE2,3/21/2017,1,6,7.3,2,4.3,4/19/2017,1,R3,9,8,05/04/2017,6,5.7,2.4,5.5
2/11/2017,343,41T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,343,41T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,344,22C,C,PRSE2,3/21/2017,1,6,6.2,3.3,6,4/19/2017,1,R3,7,1,05/04/2017,4,3,0.7,3.6
2/11/2017,344,22C,C,PRSE2,3/21/2017,1,4,6.7,2.7,4.6,4/19/2017,1,R3,7,2,05/04/2017,6,6.1,2.2,5.2
2/11/2017,344,22C,C,PRSE2,3/21/2017,1,5,6.6,2.3,4.4,4/19/2017,1,R3,7,6,05/04/2017,6,7.5,2.9,5.3
2/11/2017,344,22C,C,PRSE2,3/21/2017,1,4,5.8,2.6,3.9,4/19/2017,1,R3,8,1,05/04/2017,6,5.9,2.2,5.4
2/11/2017,344,22C,C,PRSE2,3/21/2017,1,5,3.7,0.4,2.7,4/19/2017,1,R3,8,2,05/04/2017,6,5.7,2.9,6.2
2/11/2017,344,22C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,345,11C,C,PRSE2,3/21/2017,1,5,5.9,2.5,5.2,4/19/2017,1,R3,6,3,05/04/2017,6,4.7,1.6,6.9
2/11/2017,345,11C,C,PRSE2,3/21/2017,1,5,5,2.4,5.1,4/19/2017,1,R3,6,5,05/04/2017,4,5.3,3.9,5.6
2/11/2017,345,11C,C,PRSE2,3/21/2017,1,6,7.8,3,5.1,4/19/2017,1,R3,6,6,05/04/2017,5,7,1.9,5.3
2/11/2017,345,11C,C,PRSE2,3/21/2017,1,5,7.3,2.1,4.5,4/19/2017,1,R3,5,8,05/04/2017,4,6.4,3,5.7
2/11/2017,345,11C,C,PRSE2,3/21/2017,1,2,2.7,2.4,1.2,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,345,11C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,346,11T,T,PRSE2,3/21/2017,1,5,6.6,2.2,4.6,4/19/2017,1,R3,5,3,05/04/2017,6,6,2.6,5.9
2/11/2017,346,11T,T,PRSE2,3/21/2017,1,4,7.1,2.6,3.2,4/19/2017,1,R3,5,4,05/04/2017,3,3.9,3.7,4.3
2/11/2017,346,11T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,346,11T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,346,11T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,346,11T,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,347,42C,C,PRSE2,3/21/2017,1,5,5.2,2.1,3.9,4/19/2017,1,I3,6,6,05/03/2017,6,5,2,3.7
2/11/2017,347,42C,C,PRSE2,3/21/2017,1,4,3.7,2.6,2,4/19/2017,1,I3,6,8,05/03/2017,4,5.2,4,4.4
2/11/2017,347,42C,C,PRSE2,3/21/2017,1,3,2.3,2,1.8,4/19/2017,1,I3,6,9,05/03/2017,5,6,4.4,5.5
2/11/2017,347,42C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,347,42C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,347,42C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,347,42C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,348,33TIR,T,PRSE2,3/21/2017,1,5,6,1.1,4.5,4/19/2017,1,I3,9,5,05/03/2017,4,4.5,3.9,2.7
2/11/2017,348,33TIR,T,PRSE2,3/21/2017,1,5,5.9,2.1,4.4,4/19/2017,1,I3,9,8,05/03/2017,3,5,4.7,4.4
2/11/2017,348,33TIR,T,PRSE2,3/21/2017,1,4,4.4,3,3.4,4/19/2017,1,I3,7,6,05/03/2017,5,7.2,3.4,5.7
2/11/2017,348,33TIR,T,PRSE2,3/21/2017,1,4,3.8,1.1,2.2,4/19/2017,1,I3,7,8,05/03/2017,6,7.2,1.9,5.6
2/11/2017,348,33TIR,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,348,33TIR,T,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,349,21C,C,PRSE2,3/21/2017,1,6,7,3,4.6,4/19/2017,1,I3,5,3,05/03/2017,4,3.7,3.4,3.7
2/11/2017,349,21C,C,PRSE2,3/21/2017,1,5,5.7,3,4.5,4/19/2017,1,I3,5,2,05/03/2017,7,7.6,3.5,4
2/11/2017,349,21C,C,PRSE2,3/21/2017,1,4,5.5,2,4,4/19/2017,1,I3,4,4,05/03/2017,6,4.9,3.3,4.7
2/11/2017,349,21C,C,PRSE2,3/21/2017,0,0,0,0,2.2,4/19/2017,1,I3,4,5,05/03/2017,6,7.5,2.7,5.7
2/11/2017,349,21C,C,PRSE2,3/21/2017,1,4,3.5,1.5,2,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,349,21C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/11/2017,350,31C,C,PRSE2,3/21/2017,1,5,6.1,4.1,4.9,4/19/2017,1,I3,4,6,05/03/2017,5,7,3.5,6.1
2/11/2017,350,31C,C,PRSE2,3/21/2017,1,4,6.4,3.1,4.5,4/19/2017,1,I3,4,8,05/03/2017,5,5.3,4,5.4
2/11/2017,350,31C,C,PRSE2,3/21/2017,1,4,5,3.1,4.4,4/19/2017,1,I3,4,9,05/03/2017,5,4.6,2.7,3.7
2/11/2017,350,31C,C,PRSE2,3/21/2017,1,5,5.9,2,3.7,4/19/2017,1,I3,3,1,05/03/2017,6,5.7,3,5.6
2/11/2017,350,31C,C,PRSE2,3/21/2017,1,4,5,3,3.5,4/19/2017,1,I3,4,1,05/03/2017,6,6.5,3.4,5.6
2/11/2017,350,31C,C,PRSE2,3/21/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/20/2017,351,32CIR,C,QUVE,3/24/2017,1,6,12.7,6.6,10.2,4/19/2017,1,C1,1,3,05/07/2017,4,12.5,11,14.7
2/20/2017,352,11CIR,C,QUVE,3/24/2017,1,5,12.4,9.5,8.9,4/19/2017,1,C1,2,2,05/07/2017,5,11.7,8.7,12.3
2/20/2017,353,31T,T,QUVE,3/24/2017,1,4,15.4,14.3,6.2,4/19/2017,1,C1,2,4,05/07/2017,4,16.3,13.4,19.6
2/20/2017,354,22T,T,QUVE,3/24/2017,1,4,9.9,8,11.1,4/19/2017,1,C1,2,7,05/07/2017,4,9.4,6.4,12.7
2/20/2017,355,22C,C,QUVE,3/24/2017,1,6,14.3,6,8.6,4/19/2017,1,C1,2,8,05/07/2017,7,14.3,5.7,15.4
2/20/2017,356,31T,T,QUVE,3/24/2017,1,6,10.6,8.7,5.4,4/19/2017,1,C1,3,4,05/07/2017,6,12.4,9.4,17.2
2/20/2017,357,41C,C,QUVE,3/24/2017,1,6,12,7.1,8.6,4/19/2017,1,C1,4,3,05/07/2017,6,12.1,5.7,18
2/20/2017,358,31C,C,QUVE,3/24/2017,1,5,7.6,5.2,2.6,4/19/2017,1,C1,4,5,05/07/2017,6,9.7,8.1,13.7
2/20/2017,359,22T,T,QUVE,3/24/2017,1,2,2,1.8,1.4,4/19/2017,1,C1,5,4,05/07/2017,4,2.6,2,4.3
2/20/2017,360,21C,C,QUVE,3/24/2017,1,5,11.9,10.9,5.2,4/19/2017,1,C1,5,7,05/07/2017,5,12.6,11.2,16
2/20/2017,361,32CIR,C,QUVE,3/24/2017,1,6,11,7.5,11,4/19/2017,1,C1,5,9,05/07/2017,5,11.2,9.2,12.5
2/20/2017,362,23T,T,QUVE,3/24/2017,1,6,13,10.5,6.8,4/19/2017,1,C1,6,1,05/07/2017,,,,
2/20/2017,363,31T,T,QUVE,3/24/2017,1,5,16.2,13.7,9.6,4/19/2017,1,FALSE,,,,,,,
2/20/2017,364,31T,T,QUVE,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/20/2017,365,42T,T,QUVE,3/24/2017,1,4,18.9,17.1,11.5,4/19/2017,1,FALSE,,,,,,,
2/20/2017,366,32C,C,QUVE,3/24/2017,1,6,14.1,12.6,9,4/19/2017,1,FALSE,,,,,,,
2/20/2017,367,11T,T,QUVE,3/24/2017,1,6,7.1,6.5,3.6,4/19/2017,1,C1,7,5,05/07/2017,6,7.2,6.2,8.7
2/20/2017,368,22T,T,QUVE,3/24/2017,1,2,2.2,1.8,1,4/19/2017,1,C1,8,2,05/07/2017,4,6.2,5.2,12.4
2/20/2017,369,22C,C,QUVE,3/24/2017,1,3,2.2,2,1.1,4/19/2017,1,C1,9,5,05/07/2017,4,1.3,1,3.7
2/20/2017,370,42T,T,QUVE,3/24/2017,1,7,12.2,5.6,9.7,4/19/2017,1,FALSE,,,,,,,
2/20/2017,371,11CIR,C,QUVE,3/24/2017,1,7,12.9,4.6,6.9,4/19/2017,1,C1,8,9,05/07/2017,4,14,12.7,15.2
2/20/2017,372,22T,T,QUVE,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/20/2017,373,23C,C,QUVE,3/24/2017,1,4,12.1,6.8,7.9,4/19/2017,1,C1,9,7,05/07/2017,4,11.4,9.5,14.5
2/20/2017,374,11C,C,QUVE,3/24/2017,1,5,15.1,13.3,6.3,4/19/2017,1,R1,1,1,05/07/2017,6,16.1,12.9,15.7
2/20/2017,375,42T,T,QUVE,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/20/2017,376,32CIR,C,QUVE,3/24/2017,1,4,9.9,9.6,7.1,4/19/2017,1,R1,1,8,05/07/2017,4,11.2,10.4,14.1
2/20/2017,377,32CIR,C,QUVE,3/24/2017,1,4,3.4,3.2,1.9,4/19/2017,1,R1,1,6,05/07/2017,5,3,2.1,2
2/20/2017,378,42C,C,QUVE,3/24/2017,1,6,15.1,10.2,8,4/19/2017,1,R1,3,8,05/07/2017,6,14.4,9.6,13.4
2/20/2017,379,11C,C,QUVE,3/24/2017,1,6,16.1,14.4,10.3,4/19/2017,1,R1,4,1,05/07/2017,6,16,13.4,16
2/20/2017,380,42T,T,QUVE,3/24/2017,1,7,17.3,9.7,11.7,4/19/2017,1,R1,4,3,05/07/2017,7,17,8.2,16.2
2/20/2017,381,11C,C,QUVE,3/24/2017,1,3,2.6,2.4,2.4,4/19/2017,1,R1,5,4,05/07/2017,3,2.4,2.3,4.3
2/20/2017,382,31T,T,QUVE,3/24/2017,1,4,10.3,10,11.9,4/19/2017,1,R1,5,5,05/07/2017,4,11.2,10.2,13.6
2/20/2017,383,31C,C,QUVE,3/24/2017,1,7,21,9.3,12,4/19/2017,1,R1,6,2,05/07/2017,6,20.1,15.4,18.7
2/20/2017,384,32C,C,QUVE,3/24/2017,1,4,11.4,10.9,10.3,4/19/2017,1,R1,6,5,05/07/2017,4,10.2,9.2,15
2/20/2017,385,11T,T,QUVE,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/20/2017,386,21C,C,QUVE,3/24/2017,1,4,7,6.9,5.2,4/19/2017,1,R1,6,7,05/07/2017,4,7.2,6.2,11.7
2/20/2017,387,41T,T,QUVE,3/24/2017,1,4,8.9,7.9,10,4/19/2017,1,R1,7,1,05/07/2017,6,10,6.3,13.7
2/20/2017,388,21C,C,QUVE,3/24/2017,1,4,7.5,4.9,7,4/19/2017,1,R1,7,2,05/07/2017,4,10.4,3.5,15.7
2/20/2017,389,31T,T,QUVE,3/24/2017,1,6,13.7,11.4,10.7,4/19/2017,1,R1,7,3,05/07/2017,6,13.2,10.6,16.4
2/20/2017,390,22C,C,QUVE,3/24/2017,1,1,1.7,1.5,0.4,4/19/2017,1,R1,7,4,05/07/2017,4,3,2.7,1.6
2/20/2017,391,32C,C,QUVE,3/24/2017,1,6,15,8.9,11,4/19/2017,1,R1,7,9,05/07/2017,6,14.2,7.2,18.1
2/20/2017,392,42T,T,QUVE,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/20/2017,393,41T,T,QUVE,3/24/2017,1,6,16.5,8.4,11.6,4/19/2017,1,R1,8,4,05/07/2017,6,17.6,9.5,16.6
2/20/2017,394,22C,C,QUVE,3/24/2017,1,6,13.9,11.7,8.8,4/19/2017,1,R1,8,5,05/07/2017,6,13.3,11.1,15
